"id","insert_time","accuracy","alt","alt_accuracy","heading","lat","lng","measurement_time","speed","trip_id"
27107,2023-08-29 07:21:23.244,4.772240953587904,15.25625333096832,3.324192129478567,86.40394592285156,53.60026881325786,10.018028690840662,2023-08-29 07:21:23.018,6.990229226865604,14164
27106,2023-08-29 07:21:21.708,4.76466060706698,14.83411417901516,3.3350481754021124,86.64173889160156,53.6002646165662,10.017916269823436,2023-08-29 07:21:22.018,7.350643034795894,14164
27105,2023-08-29 07:21:21.707,4.76272784438686,15.123486475087702,3.3378077405822713,86.56807708740234,53.60025271944783,10.017786175385567,2023-08-29 07:21:21.018,7.2119021516600625,14164
27104,2023-08-29 07:21:20.171,4.75824353004447,14.670176539570093,3.344197294057092,86.56807708740234,53.6002606514594,10.017638976276604,2023-08-29 07:21:20.018,6.478885348741666,14164
27103,2023-08-29 07:21:18.739,4.754572699596673,14.162753451615572,3.34941419908599,84.99859619140625,53.60026207732478,10.017501187904701,2023-08-29 07:21:19.018,5.441723500761506,14164
27102,2023-08-29 07:21:18.739,14.245724457869008,14.453678082674742,10.07373654437973,84.99859619140625,53.60025719617405,10.017388281337707,2023-08-29 07:21:18.018,6.019198320841241,14164
27101,2023-08-29 07:21:17.201,14.245516611371102,14.393233492970467,10.074030463039554,84.53520965576172,53.60025442295386,10.017268512945266,2023-08-29 07:21:17.018,5.434005957199451,14164
27100,2023-08-29 07:21:15.728,14.24310011194691,14.227384347468615,10.077446725046816,84.53520965576172,53.60024250910103,10.017173982542877,2023-08-29 07:21:16.018,5.084912895545415,14164
27099,2023-08-29 07:21:15.728,14.242042140297304,14.045738385990262,10.078941857610586,82.25277709960938,53.60022922622674,10.017081825449646,2023-08-29 07:21:15.018,4.55874375141692,14164
27098,2023-08-29 07:21:14.232,14.239380643918476,14.458263020031154,10.082701630649336,82.25277709960938,53.600213651882115,10.017009827661667,2023-08-29 07:21:14.018,6.656225026919555,14164
27097,2023-08-29 07:21:12.696,14.237743287901898,14.30655069090426,10.085013602514543,80.34864044189453,53.60020714781939,10.016888594543579,2023-08-29 07:21:13.018,6.5299225978743385,14164
27096,2023-08-29 07:21:12.696,14.236042019434798,13.879891754128039,10.087414976890049,80.34864044189453,53.60019425810175,10.016743951095693,2023-08-29 07:21:12.018,5.627972591455718,14164
27095,2023-08-29 07:21:11.160,14.23820800508922,14.222031634300947,10.084357495592478,79.02147674560547,53.600169013792765,10.016639625278254,2023-08-29 07:21:11.018,6.003223630337419,14164
27094,2023-08-29 07:21:09.624,14.248264031080591,14.181922720745206,10.07014425893264,79.02147674560547,53.60015952318939,10.016511920956132,2023-08-29 07:21:10.018,7.163019230476189,14164
27093,2023-08-29 07:21:09.623,14.24864977913734,14.423271305859089,10.069598441178695,78.59552001953125,53.6001448137573,10.016365995900857,2023-08-29 07:21:09.018,7.092350779805037,14164
27092,2023-08-29 07:21:08.088,14.248733200735957,14.19042987935245,10.069480397187522,78.59693145751953,53.60013593428082,10.016226841313452,2023-08-29 07:21:08.018,7.226000540419231,14164
27091,2023-08-29 07:21:08.088,14.251869008500023,14.166642176918685,10.065041632286249,78.59693145751953,53.60011893682387,10.016078289686593,2023-08-29 07:21:07.018,6.581611613695337,14164
27090,2023-08-29 07:21:06.142,14.25412472154078,14.411871718242764,10.061846834347008,78.59693145751953,53.600109866399826,10.015937496331523,2023-08-29 07:21:06.018,6.841003955281197,14164
27089,2023-08-29 07:21:06.142,14.252657165592685,14.375029082410038,10.063925527108118,78.56609344482422,53.60009469542238,10.015801687518687,2023-08-29 07:21:05.017,6.395420683527437,14164
27088,2023-08-29 07:21:04.093,14.252772016480973,14.596830031834543,10.063762871874308,78.56609344482422,53.60007508557064,10.015657875800745,2023-08-29 07:21:04.018,5.676486786859118,14164
27087,2023-08-29 07:21:02.558,4.765615490017831,15.3462244104594,3.3336835533821954,78.21815490722656,53.600057150822245,10.015526983153693,2023-08-29 07:21:03.018,5.2362238180887095,14164
27086,2023-08-29 07:21:02.558,4.7612754724940825,16.067870209924877,3.3398791756312205,78.21815490722656,53.600043433652786,10.015438993631903,2023-08-29 07:21:02.018,6.360501628709083,14164
27085,2023-08-29 07:21:01.032,4.755290474150757,16.27484003826976,3.3483950691696904,78.21815490722656,53.60002770798278,10.015311856033463,2023-08-29 07:21:01.017,5.32507771213684,14164
27084,2023-08-29 07:20:59.589,4.747653767012944,17.274562907405198,3.3592143041724256,78.21815490722656,53.60000833365349,10.015210300057507,2023-08-29 07:21:00.017,5.162778197622348,14164
27083,2023-08-29 07:20:59.588,4.743308770531064,17.695264178328216,3.365346778593837,78.21815490722656,53.59999576727065,10.015108971632726,2023-08-29 07:20:59.017,5.489064122663519,14164
27082,2023-08-29 07:20:58.053,4.734496713246278,18.337147722020745,3.377732657427025,78.21815490722656,53.59998589903997,10.015002668386533,2023-08-29 07:20:58.017,5.5074331129743195,14164
